PDF,Seite,Leitidee,Stufe,Begriff,Exakt,Flexion,Kompositum,Wortteil,Anzahl_Gesamt,Score_Gewichtet
84000_mb1_sb_Livebook_211019.pdf,52,Wirtschaft und Konsum,Stufe 2,Handel,0,0,1,1,2,0.7
84000_mb1_sb_Livebook_211019.pdf,53,Geschlechter und Gleichstellung,Stufe 1,Rolle,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,53,Geschlechter und Gleichstellung,Stufe 1,gleich,0,0,1,2,3,0.7
84000_mb1_sb_Livebook_211019.pdf,53,Globale Entwicklung und Frieden,Stufe 1,Handel,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,53,Globale Entwicklung und Frieden,Stufe 2,Handel,0,0,1,0,1,0.5
"84000_mb1_sb_Livebook_211019.pdf,53,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,0,3,0,3,1.7"
"84000_mb1_sb_Livebook_211019.pdf,53,""Politik, Demokratie und Menschenrechte"",Stufe 1,Ordnung,0,0,1,0,1,0.5"
84000_mb1_sb_Livebook_211019.pdf,53,Wirtschaft und Konsum,Stufe 1,Handel,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,53,Wirtschaft und Konsum,Stufe 2,Handel,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,54,Geschlechter und Gleichstellung,Stufe 2,Bildung,0,1,1,0,2,1.25
84000_mb1_sb_Livebook_211019.pdf,54,Geschlechter und Gleichstellung,Stufe 1,Mann,0,3,0,0,3,2.25
84000_mb1_sb_Livebook_211019.pdf,54,Geschlechter und Gleichstellung,Stufe 1,gleich,1,1,0,0,2,1.75
84000_mb1_sb_Livebook_211019.pdf,54,Globale Entwicklung und Frieden,Stufe 3,Bildung,0,1,1,0,2,1.25
84000_mb1_sb_Livebook_211019.pdf,54,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Fest,1,0,0,0,1,1.0
"84000_mb1_sb_Livebook_211019.pdf,54,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,2,0,0,2,1.5"
"84000_mb1_sb_Livebook_211019.pdf,54,""Politik, Demokratie und Menschenrechte"",Stufe 3,Mehrheit,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,54,""Politik, Demokratie und Menschenrechte"",Stufe 1,Stimme,0,0,0,2,2,0.2"
84000_mb1_sb_Livebook_211019.pdf,55,Geschlechter und Gleichstellung,Stufe 2,Anteil,2,2,0,0,4,3.5
84000_mb1_sb_Livebook_211019.pdf,55,Geschlechter und Gleichstellung,Stufe 1,Mann,0,5,0,0,5,3.75
84000_mb1_sb_Livebook_211019.pdf,55,Geschlechter und Gleichstellung,Stufe 2,Recht,0,0,2,0,2,1.0
84000_mb1_sb_Livebook_211019.pdf,55,Geschlechter und Gleichstellung,Stufe 1,gleich,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,55,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Art,3,0,0,0,3,3.0
84000_mb1_sb_Livebook_211019.pdf,55,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Fest,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,55,Natürliche Umwelt und Ressourcen,Stufe 2,Arten,0,3,0,0,3,2.25
"84000_mb1_sb_Livebook_211019.pdf,55,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,0,1,0,1,0.6"
"84000_mb1_sb_Livebook_211019.pdf,55,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,0,2,0,2,1.0"
"84000_mb1_sb_Livebook_211019.pdf,55,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,0,0,2,0,2,1.0"
"84000_mb1_sb_Livebook_211019.pdf,55,""Politik, Demokratie und Menschenrechte"",Stufe 1,Stimme,0,0,1,1,2,0.6"
84000_mb1_sb_Livebook_211019.pdf,56,Geschlechter und Gleichstellung,Stufe 3,Aufgaben,5,0,0,0,5,5.0
84000_mb1_sb_Livebook_211019.pdf,56,Geschlechter und Gleichstellung,Stufe 1,Mann,0,7,0,0,7,5.25
84000_mb1_sb_Livebook_211019.pdf,56,Geschlechter und Gleichstellung,Stufe 1,gleich,0,1,0,1,2,0.85
84000_mb1_sb_Livebook_211019.pdf,56,Gesundheit,Stufe 1,Rein,0,0,0,2,2,0.2
84000_mb1_sb_Livebook_211019.pdf,56,Globale Entwicklung und Frieden,Stufe 1,Hilfe,0,0,1,1,2,0.6
84000_mb1_sb_Livebook_211019.pdf,56,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Art,6,0,0,0,6,6.0
84000_mb1_sb_Livebook_211019.pdf,56,Natürliche Umwelt und Ressourcen,Stufe 2,Arten,0,6,0,0,6,4.5
84000_mb1_sb_Livebook_211019.pdf,56,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,1,1,0.1
"84000_mb1_sb_Livebook_211019.pdf,56,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,1,1,0,2,1.35"
"84000_mb1_sb_Livebook_211019.pdf,56,""Politik, Demokratie und Menschenrechte"",Stufe 1,Stimme,0,0,2,2,4,1.2"
84000_mb1_sb_Livebook_211019.pdf,57,Geschlechter und Gleichstellung,Stufe 2,Anteil,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,57,Geschlechter und Gleichstellung,Stufe 3,Aufgaben,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,57,Geschlechter und Gleichstellung,Stufe 1,Mann,0,2,0,0,2,1.5
84000_mb1_sb_Livebook_211019.pdf,57,Geschlechter und Gleichstellung,Stufe 2,Recht,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,57,Geschlechter und Gleichstellung,Stufe 1,gleich,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,57,Gesundheit,Stufe 1,Rein,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,57,Globale Entwicklung und Frieden,Stufe 1,Gemeinschaft,0,0,8,3,11,4.3
84000_mb1_sb_Livebook_211019.pdf,57,Globale Entwicklung und Frieden,Stufe 1,Hilfe,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,57,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Gemeinschaft,0,0,8,3,11,4.3
84000_mb1_sb_Livebook_211019.pdf,57,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,3,3,0.3
"84000_mb1_sb_Livebook_211019.pdf,57,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,0,1,0,1,0.6"
"84000_mb1_sb_Livebook_211019.pdf,57,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,57,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,57,""Politik, Demokratie und Menschenrechte"",Stufe 1,Stimme,0,0,1,0,1,0.5"
84000_mb1_sb_Livebook_211019.pdf,57,Wirtschaft und Konsum,Stufe 1,Tausch,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,58,Geschlechter und Gleichstellung,Stufe 1,Mann,0,2,0,0,2,1.5
84000_mb1_sb_Livebook_211019.pdf,58,Geschlechter und Gleichstellung,Stufe 1,Mensch,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,58,Geschlechter und Gleichstellung,Stufe 1,Person,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,58,Geschlechter und Gleichstellung,Stufe 3,Unterschied,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,58,Geschlechter und Gleichstellung,Stufe 1,gleich,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,58,Gesundheit,Stufe 1,Alter,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,58,Gesundheit,Stufe 1,Essen,0,0,1,1,2,0.6
84000_mb1_sb_Livebook_211019.pdf,58,Gesundheit,Stufe 2,Qualität,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,58,Globale Entwicklung und Frieden,Stufe 3,Bevölkerung,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,58,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Begegnung,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,58,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Essen,0,0,1,1,2,0.6
84000_mb1_sb_Livebook_211019.pdf,58,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Glauben,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,58,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 3,Unterschiede,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,58,Natürliche Umwelt und Ressourcen,Stufe 2,Sonne,0,0,1,1,2,0.6
"84000_mb1_sb_Livebook_211019.pdf,58,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,1,0,0,1,0.75"
"84000_mb1_sb_Livebook_211019.pdf,58,""Politik, Demokratie und Menschenrechte"",Stufe 1,Stimme,1,0,0,0,1,1.0"
84000_mb1_sb_Livebook_211019.pdf,58,Wirtschaft und Konsum,Stufe 2,Qualität,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,59,Geschlechter und Gleichstellung,Stufe 2,Anteil,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,59,Geschlechter und Gleichstellung,Stufe 1,Mann,0,5,0,0,5,3.75
84000_mb1_sb_Livebook_211019.pdf,59,Geschlechter und Gleichstellung,Stufe 3,Unterschied,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,59,Geschlechter und Gleichstellung,Stufe 1,gleich,0,4,0,1,5,3.1
84000_mb1_sb_Livebook_211019.pdf,59,Globale Entwicklung und Frieden,Stufe 1,Handel,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,59,Globale Entwicklung und Frieden,Stufe 2,Handel,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,59,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Begegnung,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,59,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Sprache,4,2,0,1,7,5.6
84000_mb1_sb_Livebook_211019.pdf,59,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 3,Unterschiede,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,59,Natürliche Umwelt und Ressourcen,Stufe 2,Stein,1,0,0,0,1,1.0
"84000_mb1_sb_Livebook_211019.pdf,59,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,4,1,0,5,3.6"
"84000_mb1_sb_Livebook_211019.pdf,59,""Politik, Demokratie und Menschenrechte"",Stufe 1,Stimme,0,0,1,1,2,0.6"
84000_mb1_sb_Livebook_211019.pdf,59,Wirtschaft und Konsum,Stufe 1,Handel,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,59,Wirtschaft und Konsum,Stufe 2,Handel,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,60,Geschlechter und Gleichstellung,Stufe 1,Frau,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,60,Geschlechter und Gleichstellung,Stufe 1,Mensch,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,60,Geschlechter und Gleichstellung,Stufe 1,Person,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,60,Gesundheit,Stufe 1,Alter,0,1,1,0,2,1.25
84000_mb1_sb_Livebook_211019.pdf,60,Gesundheit,Stufe 1,Leben,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,60,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Fest,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,60,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Wohnen,0,1,2,1,4,2.05
84000_mb1_sb_Livebook_211019.pdf,60,Natürliche Umwelt und Ressourcen,Stufe 1,Leben,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,60,Natürliche Umwelt und Ressourcen,Stufe 1,Tier,0,0,0,1,1,0.1
"84000_mb1_sb_Livebook_211019.pdf,60,""Politik, Demokratie und Menschenrechte"",Stufe 1,Freiheit,0,0,0,2,2,0.2"
"84000_mb1_sb_Livebook_211019.pdf,60,""Politik, Demokratie und Menschenrechte"",Stufe 3,Mehrheit,0,3,0,0,3,2.25"
84000_mb1_sb_Livebook_211019.pdf,60,Wirtschaft und Konsum,Stufe 1,Preis,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,60,Wirtschaft und Konsum,Stufe 2,Preis,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,60,Wirtschaft und Konsum,Stufe 1,Tausch,0,1,1,0,2,1.25
84000_mb1_sb_Livebook_211019.pdf,61,Geschlechter und Gleichstellung,Stufe 2,Anteil,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,61,Geschlechter und Gleichstellung,Stufe 3,Aufgaben,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,61,Geschlechter und Gleichstellung,Stufe 1,Mann,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,61,Geschlechter und Gleichstellung,Stufe 2,Recht,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,61,Geschlechter und Gleichstellung,Stufe 3,Unterschied,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,61,Geschlechter und Gleichstellung,Stufe 1,gleich,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,61,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 3,Unterschiede,0,0,1,0,1,0.5
"84000_mb1_sb_Livebook_211019.pdf,61,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,0,0,1,1,0.1"
"84000_mb1_sb_Livebook_211019.pdf,61,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,61,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,0,0,1,0,1,0.6"
84000_mb1_sb_Livebook_211019.pdf,61,Wirtschaft und Konsum,Stufe 2,Hersteller,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,61,Wirtschaft und Konsum,Stufe 2,Marke,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,61,Wirtschaft und Konsum,Stufe 1,Tausch,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,62,Geschlechter und Gleichstellung,Stufe 3,Aufgaben,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,62,Geschlechter und Gleichstellung,Stufe 1,Mann,0,4,0,0,4,3.0
84000_mb1_sb_Livebook_211019.pdf,62,Geschlechter und Gleichstellung,Stufe 2,Recht,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,62,Geschlechter und Gleichstellung,Stufe 1,gleich,0,3,0,1,4,2.35
84000_mb1_sb_Livebook_211019.pdf,62,Gesundheit,Stufe 1,Alter,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,62,Gesundheit,Stufe 1,Rein,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,62,Globale Entwicklung und Frieden,Stufe 1,Hilfe,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,62,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,3,3,0.3
84000_mb1_sb_Livebook_211019.pdf,62,Natürliche Umwelt und Ressourcen,Stufe 1,Tier,0,0,0,1,1,0.1
"84000_mb1_sb_Livebook_211019.pdf,62,""Politik, Demokratie und Menschenrechte"",Stufe 2,Gesetz,0,2,4,2,8,3.7"
"84000_mb1_sb_Livebook_211019.pdf,62,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,3,1,0,4,2.85"
"84000_mb1_sb_Livebook_211019.pdf,62,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,62,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,62,""Politik, Demokratie und Menschenrechte"",Stufe 1,Regeln,1,0,1,0,2,1.5"
84000_mb1_sb_Livebook_211019.pdf,62,Wirtschaft und Konsum,Stufe 1,Produkt,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,62,Wirtschaft und Konsum,Stufe 2,Produktion,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,62,Wirtschaft und Konsum,Stufe 3,Produktion,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,62,Wirtschaft und Konsum,Stufe 1,Tausch,0,0,1,1,2,0.6
84000_mb1_sb_Livebook_211019.pdf,63,Geschlechter und Gleichstellung,Stufe 3,Aufgaben,0,0,1,0,1,0.6
84000_mb1_sb_Livebook_211019.pdf,63,Geschlechter und Gleichstellung,Stufe 1,Mann,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,63,Geschlechter und Gleichstellung,Stufe 2,Recht,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,63,Geschlechter und Gleichstellung,Stufe 1,gleich,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,63,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,2,0,0,0,2,2.0
84000_mb1_sb_Livebook_211019.pdf,63,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,2,2,0.2
"84000_mb1_sb_Livebook_211019.pdf,63,""Politik, Demokratie und Menschenrechte"",Stufe 2,Gesetz,1,0,0,1,2,1.1"
"84000_mb1_sb_Livebook_211019.pdf,63,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,0,1,0,1,0.6"
"84000_mb1_sb_Livebook_211019.pdf,63,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,63,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,63,""Politik, Demokratie und Menschenrechte"",Stufe 1,Regeln,2,0,0,1,3,2.1"
"84000_mb1_sb_Livebook_211019.pdf,63,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,0,2,0,0,2,1.5"
84000_mb1_sb_Livebook_211019.pdf,64,Geschlechter und Gleichstellung,Stufe 2,Bildung,0,4,0,0,4,3.0
84000_mb1_sb_Livebook_211019.pdf,64,Geschlechter und Gleichstellung,Stufe 1,Mann,0,3,0,0,3,2.25
84000_mb1_sb_Livebook_211019.pdf,64,Geschlechter und Gleichstellung,Stufe 2,Recht,0,1,1,0,2,1.25
84000_mb1_sb_Livebook_211019.pdf,64,Globale Entwicklung und Frieden,Stufe 3,Bildung,0,4,0,0,4,3.0
84000_mb1_sb_Livebook_211019.pdf,64,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Kunst,1,0,0,0,1,1.0
"84000_mb1_sb_Livebook_211019.pdf,64,""Politik, Demokratie und Menschenrechte"",Stufe 2,Gesetz,0,0,1,1,2,0.6"
"84000_mb1_sb_Livebook_211019.pdf,64,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,1,1,0,2,1.25"
"84000_mb1_sb_Livebook_211019.pdf,64,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,0,1,1,0,2,1.25"
84000_mb1_sb_Livebook_211019.pdf,64,Wirtschaft und Konsum,Stufe 1,Produkt,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,64,Wirtschaft und Konsum,Stufe 2,Produktion,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,64,Wirtschaft und Konsum,Stufe 3,Produktion,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,65,Geschlechter und Gleichstellung,Stufe 2,Anteil,2,0,0,1,3,2.1
84000_mb1_sb_Livebook_211019.pdf,65,Geschlechter und Gleichstellung,Stufe 1,Mann,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,65,Geschlechter und Gleichstellung,Stufe 1,gleich,2,0,0,3,5,2.3
84000_mb1_sb_Livebook_211019.pdf,65,Gesundheit,Stufe 1,Rein,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,65,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Art,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,65,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Fest,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,65,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Zugehörigkeit,0,2,0,0,2,1.5
84000_mb1_sb_Livebook_211019.pdf,65,Natürliche Umwelt und Ressourcen,Stufe 2,Arten,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,65,Natürliche Umwelt und Ressourcen,Stufe 2,Stein,1,0,4,0,5,3.0
"84000_mb1_sb_Livebook_211019.pdf,65,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,2,3,0,5,3.3"
84000_mb1_sb_Livebook_211019.pdf,65,Wirtschaft und Konsum,Stufe 1,Produkt,2,0,0,0,2,2.0
84000_mb1_sb_Livebook_211019.pdf,65,Wirtschaft und Konsum,Stufe 2,Produktion,0,0,2,0,2,1.0
84000_mb1_sb_Livebook_211019.pdf,65,Wirtschaft und Konsum,Stufe 3,Produktion,0,0,2,0,2,1.0
84000_mb1_sb_Livebook_211019.pdf,65,Wirtschaft und Konsum,Stufe 1,Tausch,0,0,3,0,3,1.5
84000_mb1_sb_Livebook_211019.pdf,66,Geschlechter und Gleichstellung,Stufe 1,Arbeit,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,66,Geschlechter und Gleichstellung,Stufe 2,Arbeit,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,66,Geschlechter und Gleichstellung,Stufe 3,Aufgaben,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,66,Geschlechter und Gleichstellung,Stufe 2,Bildung,0,3,1,0,4,2.75
84000_mb1_sb_Livebook_211019.pdf,66,Geschlechter und Gleichstellung,Stufe 1,Frau,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,66,Geschlechter und Gleichstellung,Stufe 1,Rolle,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,66,Geschlechter und Gleichstellung,Stufe 1,gleich,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,66,Gesundheit,Stufe 1,Bewegung,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,66,Gesundheit,Stufe 2,Bewegung,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,66,Globale Entwicklung und Frieden,Stufe 3,Bildung,0,3,1,0,4,2.75
84000_mb1_sb_Livebook_211019.pdf,66,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Art,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,66,Natürliche Umwelt und Ressourcen,Stufe 2,Arten,0,1,0,0,1,0.75
"84000_mb1_sb_Livebook_211019.pdf,66,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,1,0,0,1,0.75"
"84000_mb1_sb_Livebook_211019.pdf,66,""Politik, Demokratie und Menschenrechte"",Stufe 1,Macht,1,0,0,0,1,1.0"
"84000_mb1_sb_Livebook_211019.pdf,66,""Politik, Demokratie und Menschenrechte"",Stufe 1,Stimme,0,0,0,1,1,0.1"
"84000_mb1_sb_Livebook_211019.pdf,66,""Politik, Demokratie und Menschenrechte"",Stufe 1,System,0,0,1,0,1,0.5"
84000_mb1_sb_Livebook_211019.pdf,66,Wirtschaft und Konsum,Stufe 1,Arbeit,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,66,Wirtschaft und Konsum,Stufe 1,Tausch,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,67,Geschlechter und Gleichstellung,Stufe 2,Bildung,0,5,1,0,6,4.25
84000_mb1_sb_Livebook_211019.pdf,67,Geschlechter und Gleichstellung,Stufe 1,Rolle,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,67,Geschlechter und Gleichstellung,Stufe 1,gleich,1,1,0,0,2,1.75
84000_mb1_sb_Livebook_211019.pdf,67,Globale Entwicklung und Frieden,Stufe 3,Bildung,0,5,1,0,6,4.25
84000_mb1_sb_Livebook_211019.pdf,67,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Art,2,0,0,3,5,2.3
84000_mb1_sb_Livebook_211019.pdf,67,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Fest,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,67,Natürliche Umwelt und Ressourcen,Stufe 2,Arten,0,2,3,0,5,3.0
"84000_mb1_sb_Livebook_211019.pdf,67,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,2,0,0,2,1.5"
"84000_mb1_sb_Livebook_211019.pdf,67,""Politik, Demokratie und Menschenrechte"",Stufe 1,Regeln,1,0,0,0,1,1.0"
"84000_mb1_sb_Livebook_211019.pdf,67,""Politik, Demokratie und Menschenrechte"",Stufe 1,Stimme,0,0,1,0,1,0.5"
84000_mb1_sb_Livebook_211019.pdf,68,Geschlechter und Gleichstellung,Stufe 2,Bildung,0,4,1,0,5,3.5
84000_mb1_sb_Livebook_211019.pdf,68,Geschlechter und Gleichstellung,Stufe 1,Mann,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,68,Geschlechter und Gleichstellung,Stufe 1,gleich,5,2,0,1,8,6.6
84000_mb1_sb_Livebook_211019.pdf,68,Globale Entwicklung und Frieden,Stufe 3,Bildung,0,4,1,0,5,3.5
84000_mb1_sb_Livebook_211019.pdf,68,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,1,1,0.1
"84000_mb1_sb_Livebook_211019.pdf,68,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,7,0,1,8,5.35"
"84000_mb1_sb_Livebook_211019.pdf,68,""Politik, Demokratie und Menschenrechte"",Stufe 1,Stimme,0,0,1,0,1,0.6"
84000_mb1_sb_Livebook_211019.pdf,69,Geschlechter und Gleichstellung,Stufe 2,Recht,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,69,Geschlechter und Gleichstellung,Stufe 1,gleich,0,0,2,0,2,1.0
"84000_mb1_sb_Livebook_211019.pdf,69,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,0,2,0,2,1.0"
"84000_mb1_sb_Livebook_211019.pdf,69,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,0,0,1,1,0.1"
"84000_mb1_sb_Livebook_211019.pdf,69,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,0,0,0,1,1,0.1"
"84000_mb1_sb_Livebook_211019.pdf,69,""Politik, Demokratie und Menschenrechte"",Stufe 1,Stimme,0,0,2,2,4,1.2"
